Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.56.101-192.168.56.102-53-17054-17,192.168.56.102,17054,192.168.56.101,53,17,04/02/2026 04:32:59 pm,44796467,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1831290177415108,861470.5192307691,12389.690028391464,884222.0,793396.0,43934240.0,861455.6862745098,12512.507250731453,884222.0,793396.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,416,8,1.16080582872752,0.0223231890139907,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-48888-17,192.168.56.102,48888,192.168.56.101,53,17,04/02/2026 04:36:19 pm,57145620,67,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1899424662817553,852919.7014925373,35928.001098583896,873524.0,602631.0,56388979.0,854378.4696969697,34145.42804950149,873524.0,602631.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,536,8,1.172443312365847,0.0174991539159081,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,67,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-37870-6,192.168.56.102,37870,192.168.56.101,80,6,04/02/2026 03:49:14 pm,78356775,63,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3017381075216534,775809.6534653468,1183233.254384903,5652253.0,65.0,78315626.0,1263155.2580645157,1320738.5618960245,5652253.0,15325.0,78324272.0,2061165.052631579,1752441.1395460495,9358610.0,277.0,0,0,0,0,1260,932,0.8040147134692565,0.4977233940523969,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,63,0,39,0,-1,8192,0,0,15975221.0,2742489.6092014643,17914454.0,14035988.0,5625602.5,37689.49854402417,5652253.0,5598952.0,DoS Attack
192.168.56.101-192.168.56.102-80-17304-6,192.168.56.102,17304,192.168.56.101,80,6,04/02/2026 04:16:27 pm,71448918,47,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0776930169887249,940117.3421052631,1380750.2265803334,7180274.0,13.0,71337085.0,1550806.1956521738,1609766.3481304168,7180274.0,100.0,71446373.0,2463668.034482759,2044860.5032533652,9491628.0,668.0,0,0,0,0,940,716,0.6578126207593514,0.4198803962293732,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,47,0,30,0,-1,8192,0,0,17715161.0,15548230.186042462,28709420.0,6720902.0,6164033.0,1437181.8048395964,7180274.0,5147792.0,DoS Attack
192.168.56.101-192.168.56.102-80-59483-6,192.168.56.102,59483,192.168.56.101,80,6,04/02/2026 04:16:32 pm,66038493,71,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6959805548560898,594941.3783783787,928677.8368491024,4371659.0,4.0,65631265.0,937589.5,1028789.456867024,4371659.0,62.0,66038444.0,1650961.1,1127514.377860588,4409704.0,102.0,0,0,0,0,1420,980,1.075130530310557,0.6208500245455328,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,71,0,41,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-19841-17,192.168.56.102,19841,192.168.56.101,53,17,04/02/2026 04:32:59 pm,44796180,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1831365978081168,861465.0,13830.158594358138,884508.0,775730.0,43933625.0,861443.6274509805,13966.908196105212,884508.0,775730.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,416,8,1.1608132657740011,0.0223233320341154,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-28551-17,192.168.56.102,28551,192.168.56.101,53,17,04/02/2026 04:36:18 pm,58011751,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1894141929968638,853113.9852941176,28029.62016957289,880476.0,698207.0,57253853.0,854535.119402985,25654.403343181035,880476.0,698207.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,544,8,1.1721763061418369,0.017237886855027,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,68,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-54110-17,192.168.56.102,54110,192.168.56.101,53,17,04/02/2026 04:32:59 pm,43935205,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1835611100483086,861474.6078431372,15477.27341243079,891488.0,763065.0,43069258.0,861385.1599999999,15621.085486284088,891488.0,763065.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,408,8,1.1608003194704564,0.022760790577852,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,51,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-34502-17,192.168.56.102,34502,192.168.56.101,53,17,04/02/2026 04:36:18 pm,58012331,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1894023013831316,853122.5147058822,29665.190191356145,878114.0,665009.0,57255717.0,854562.9402985076,27388.525678555,878114.0,665009.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,544,8,1.1721645868703328,0.017237714512799,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,68,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-59763-6,192.168.56.102,59763,192.168.56.101,80,6,04/02/2026 04:28:54 pm,41691302,44,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.798936382461742,563395.9729729731,863797.135348626,4348839.0,7.0,40956420.0,952474.8837209304,1003868.8455493484,4348839.0,57.0,40712668.0,1357088.9333333336,1086927.0265192897,4440695.0,1750.0,0,0,0,0,880,740,1.055376011044222,0.7435603714175202,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,44,0,31,0,-1,8192,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-23811-17,192.168.56.102,23811,192.168.56.101,53,17,04/02/2026 04:36:18 pm,58010961,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1894303905773944,853102.3676470589,27952.64514966013,881622.0,716312.0,57251514.0,854500.2089552241,25657.485060945583,881622.0,716312.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,544,8,1.1721922689748234,0.0172381216025709,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,68,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-21175-17,192.168.56.102,21175,192.168.56.101,53,17,04/02/2026 04:36:18 pm,58011332,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1894227838105838,853107.8235294115,28052.519744723388,880077.0,730832.0,57251260.0,854496.4179104476,25802.3916580857,880077.0,730832.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,544,8,1.17218477245101,0.0172380113595736,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,68,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-3037-17,192.168.56.102,3037,192.168.56.101,53,17,04/02/2026 04:36:18 pm,58008656,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1894776531281814,853068.4705882352,30604.86022638781,874335.0,644234.0,57194857.0,853654.5820895523,30448.899777679817,874335.0,644234.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,544,8,1.1722388465611062,0.017238806567075,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,68,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-22797-6,192.168.56.102,22797,192.168.56.101,80,6,04/02/2026 04:28:54 pm,45446478,38,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862460364915408,733007.7096774194,1160394.347375648,5646884.0,14.0,43761646.0,1182747.1891891889,1365115.4649388297,5646884.0,78.0,45384116.0,1891004.833333333,1912955.919980673,8506927.0,745.0,0,0,0,0,760,596,0.8361484029631515,0.5500976335283891,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,38,0,25,0,-1,65535,0,0,37290903.0,0.0,37290903.0,37290903.0,5646884.0,0.0,5646884.0,5646884.0,DoS Attack
192.168.56.101-192.168.56.102-53-16029-17,192.168.56.102,16029,192.168.56.101,53,17,04/02/2026 04:32:59 pm,44796804,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1831201172297916,861477.0,12408.921110928844,880444.0,798018.0,43934009.0,861451.156862745,12530.982638839723,880444.0,798018.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,416,8,1.1607970961499845,0.0223230210798073,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-11741-6,192.168.56.102,11741,192.168.56.101,80,6,04/02/2026 04:28:54 pm,43879431,43,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.640859928197337,618020.1549295774,1039257.7991900296,4447944.0,17.0,43500720.0,1035731.4285714284,1192809.6971253832,4447944.0,88.0,43770852.0,1563244.7142857143,1470909.1375033848,6021032.0,1473.0,0,0,0,0,860,692,0.9799580126734097,0.6609019155239274,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,43,0,29,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-54512-17,192.168.56.102,54512,192.168.56.101,53,17,04/02/2026 04:32:59 pm,43934484,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1835805332321645,861460.4705882355,15472.378142164083,890677.0,762954.0,43068427.0,861368.54,15615.385939815513,890677.0,762954.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,408,8,1.160819369131546,0.0227611641006185,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,51,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-60668-6,192.168.56.102,60668,192.168.56.101,80,6,04/02/2026 04:16:31 pm,67680220,69,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6400655908033397,615274.7272727273,943155.1082012092,4484937.0,12.0,65625911.0,965086.9264705884,1048050.9269537316,4484937.0,69.0,67680118.0,1650734.5853658535,1173403.9356025269,5112373.0,728.0,0,0,0,0,1380,1004,1.0195002321209947,0.6205653586823446,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,69,0,42,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-3336-6,192.168.56.102,3336,192.168.56.101,80,6,04/02/2026 04:28:53 pm,43239506,46,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7345249041466848,584317.6486486485,945411.2273630566,4674223.0,6.0,43103842.0,957863.1555555556,1094595.6968518922,4674223.0,49.0,42495333.0,1517690.4642857146,1364584.4059861973,6485666.0,655.0,0,0,0,0,920,692,1.063841941209967,0.6706829629367181,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,46,0,29,0,-1,8192,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-49678-17,192.168.56.102,49678,192.168.56.101,53,17,04/02/2026 04:32:59 pm,44792470,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1832345927786525,861393.653846154,15627.572318940332,894842.0,762078.0,43930103.0,861374.5686274511,15782.462334192209,894842.0,762078.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,416,8,1.1609094117828287,0.0223251809958236,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-16940-17,192.168.56.102,16940,192.168.56.101,53,17,04/02/2026 04:32:59 pm,44796747,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1831216226481802,861475.9038461538,12344.219001430563,884301.0,793843.0,43934290.0,861456.6666666669,12466.26283802274,884301.0,793843.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,416,8,1.1607985731642525,0.0223230494839279,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-17643-6,192.168.56.102,17643,192.168.56.101,80,6,04/02/2026 03:49:15 pm,72153660,56,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2057600404470126,838996.0465116277,1347379.594842635,5269075.0,5.0,72020868.0,1309470.3272727272,1495168.561238858,5269075.0,53.0,72132305.0,2404410.1666666665,1790737.1074405145,6726083.0,1132.0,0,0,0,0,1120,740,0.7761214053452036,0.4296386351018091,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,56,0,31,0,-1,65535,0,0,20407125.0,3595554.5437334143,22949566.0,17864684.0,5242747.5,37232.70756337766,5269075.0,5216420.0,DoS Attack
192.168.56.101-192.168.56.102-80-36686-6,192.168.56.102,36686,192.168.56.101,80,6,04/02/2026 03:49:14 pm,78317809,66,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3789966979285644,731942.1401869158,1185759.9885060852,6283577.0,54.0,78309748.0,1204765.3538461537,1375256.679206302,6283577.0,9662.0,73993636.0,1804722.8292682928,1519467.8852604765,6299817.0,81.0,0,0,0,0,1320,1004,0.8427202042896783,0.5362764936388862,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,66,0,42,0,-1,65535,0,0,12886749.333333334,5222211.67646624,18903978.0,9537233.0,5806200.0,444284.4849901918,6283577.0,5404809.0,DoS Attack
192.168.56.101-192.168.56.102-53-62205-17,192.168.56.102,62205,192.168.56.101,53,17,04/02/2026 04:32:59 pm,43931938,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1836491256087995,861410.549019608,15301.823311375303,888555.0,764904.0,43066444.0,861328.8799999999,15445.943770611684,888555.0,764904.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,408,8,1.160886642424015,0.0227624831847846,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,51,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-34690-6,192.168.56.102,34690,192.168.56.101,80,6,04/02/2026 04:16:30 pm,64805505,61,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450494059108096,696833.3870967743,1185857.4805069556,7233242.0,6.0,64780883.0,1079681.3833333338,1332547.852340276,7233242.0,57.0,64692602.0,2021643.8125,1384091.167901381,7349721.0,506.0,0,0,0,0,1220,788,0.9412780596339771,0.5092159994741188,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,61,0,33,0,-1,65535,0,0,27022409.0,0.0,27022409.0,27022409.0,7233242.0,0.0,7233242.0,7233242.0,DoS Attack
192.168.56.101-192.168.56.102-53-2610-17,192.168.56.102,2610,192.168.56.101,53,17,04/02/2026 04:32:58 pm,44801299,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.183001412526007,861563.4423076924,15340.918412588711,885860.0,765697.0,43931779.0,861407.431372549,15451.850727022837,885860.0,765697.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,416,8,1.160680631157592,0.0223207813684152,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-64907-17,192.168.56.102,64907,192.168.56.101,53,17,04/02/2026 04:32:59 pm,43932101,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.183644733949783,861413.7450980393,15277.89486001673,887525.0,765835.0,43066046.0,861320.92,15418.46990455118,887525.0,765835.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,408,8,1.1608823352199795,0.0227623987298035,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,51,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-6552-17,192.168.56.102,6552,192.168.56.101,53,17,04/02/2026 04:36:18 pm,58013732,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1893735779659893,853143.1176470587,29094.92899526795,877668.0,662510.0,57214344.0,853945.4328358211,28546.54801251853,877668.0,662510.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,544,8,1.172136279734598,0.0172372982313911,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,68,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-64916-6,192.168.56.102,64916,192.168.56.101,80,6,04/02/2026 03:49:13 pm,77434266,60,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2655895776167103,798291.4020618555,1327217.966715478,7903328.0,8.0,75926460.0,1286889.152542373,1538889.3116796575,7903328.0,55.0,77434153.0,2092814.9459459456,1982776.559413563,10112056.0,858.0,0,0,0,0,1200,908,0.7748507618061493,0.4907388158105612,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,60,0,38,0,-1,8192,0,0,49603201.0,0.0,49603201.0,49603201.0,7903328.0,0.0,7903328.0,7903328.0,DoS Attack
192.168.56.101-192.168.56.102-80-27807-6,192.168.56.102,27807,192.168.56.101,80,6,04/02/2026 04:28:54 pm,44651976,47,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.657261483791893,611670.9041095893,1087125.4484130917,5735503.0,89.0,44475058.0,966849.0869565218,1242342.1293849563,5735503.0,8138.0,44559119.0,1713812.2692307692,1551442.9583349188,5780731.0,325.0,0,0,0,0,940,644,1.0525849964624183,0.6046764873294745,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,47,0,27,0,-1,65535,0,0,27309171.0,0.0,27309171.0,27309171.0,5735503.0,0.0,5735503.0,5735503.0,DoS Attack
192.168.56.101-192.168.56.102-80-44405-6,192.168.56.102,44405,192.168.56.101,80,6,04/02/2026 03:49:13 pm,79338364,62,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2730285187125865,793383.6399999999,1466191.839722483,8845761.0,15.0,78306216.0,1283708.4590163934,1714054.5750770166,8845761.0,70.0,79297540.0,2086777.3684210528,2137114.883466915,8914163.0,804.0,0,0,0,0,1240,932,0.7814630510908948,0.4915654676216918,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,62,0,39,0,-1,65535,0,0,16673167.0,11492117.221594157,28553818.0,5613627.0,7102211.0,1680932.1756204204,8845761.0,5491817.0,DoS Attack
192.168.56.101-192.168.56.102-53-15596-17,192.168.56.102,15596,192.168.56.101,53,17,04/02/2026 04:36:18 pm,58011087,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.189427807136246,853104.2205882354,27677.506030799497,878679.0,714234.0,57248758.0,854459.0746268656,25513.467310846227,878679.0,714234.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,544,8,1.1721897229748512,0.0172380841613948,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,68,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-80-10315-6,192.168.56.102,10315,192.168.56.101,80,6,04/02/2026 04:28:55 pm,41967635,42,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7156077534509628,591093.4507042255,1144100.459288204,7026890.0,25.0,41170580.0,1004160.487804878,1411297.9820615158,7026890.0,157.0,41348236.0,1425801.24137931,1630147.8963825568,7089070.0,157.0,0,0,0,0,840,716,1.0007711895130615,0.7148365639379012,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,42,0,30,0,-1,8192,0,0,30657810.0,0.0,30657810.0,30657810.0,7026890.0,0.0,7026890.0,7026890.0,DoS Attack
192.168.56.101-192.168.56.102-53-58925-17,192.168.56.102,58925,192.168.56.101,53,17,04/02/2026 04:36:19 pm,57147630,67,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.189900613551253,852949.7014925374,36571.82111955121,874842.0,597742.0,56387846.0,854361.3030303029,34964.49051822533,874842.0,597742.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,536,8,1.172402075116676,0.0174985384345772,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,67,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-6924-17,192.168.56.102,6924,192.168.56.101,53,17,04/02/2026 04:32:58 pm,44800357,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1830262870449897,861545.326923077,13198.221757407033,885286.0,788415.0,43932087.0,861413.4705882354,13294.914829893338,885286.0,788415.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,416,8,1.1607050363460274,0.022321250698962,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
192.168.56.101-192.168.56.102-53-11874-17,192.168.56.102,11874,192.168.56.101,53,17,04/02/2026 04:32:58 pm,44800143,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1830319380900192,861541.2115384615,11443.650744676706,885167.0,812454.0,43933605.0,861443.2352941175,11535.472941476206,885167.0,812454.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,416,8,1.160710580767566,0.0223213573224531,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Attack
